target,kind,data_col,frequency_band,frequency_mhz,n_blocked,n_visible,mean_blocked,mean_visible,diff_visible_minus_blocked,z_score,p_value,perm_rep
Fornax-A,fixed,rv2_coarse,5,2.2,1174,3683,3097214.0890119253,2608959.558036926,-488254.53097499907,-0.5906259866007918,0.5547710490824829,15
Fornax-A,fixed,rv2_coarse,6,3.93,1067,3581,1815066.5769095595,1542481.9649539236,-272584.61195563595,-1.3287628895794628,0.18392620914331204,15
Fornax-A,fixed,rv2_coarse,7,4.7,1173,3559,399511.79134697356,2894605.9753053715,2495094.1839583977,1.4914237313256826,0.13585028140222777,15
Fornax-A,fixed,rv2_coarse,8,6.55,1077,3459,2156967.582470114,206069693.11255172,203912725.5300816,1.0256828404690066,0.3050411052729012,15
Fornax-A,fixed,rv2_coarse,9,9.18,1267,3843,98779682.01322637,410742010.5336265,311962328.5204001,1.586351401004936,0.11265961829121385,15
Cygnus-A,fixed,rv2_coarse,1,0.45,19,5075,38188129.78947368,1938459177.5829926,1900271047.7935188,4.1160166188426395,3.8547652330800375e-05,15
Cygnus-A,fixed,rv2_coarse,2,0.7,19,4694,6198812.684210527,304032369.85983044,297833557.1756199,1.3047061329825527,0.19199293232816372,15
Cygnus-A,fixed,rv2_coarse,3,0.9,14,4713,1187139.6607142857,10454268.711569063,9267129.050854778,1.2451303170144905,0.21308385169261745,15
Cygnus-A,fixed,rv2_coarse,4,1.31,21,4650,1709017.142857143,2097699.03672043,388681.89386328706,1.6039242198155739,0.1087307574380092,15
Cygnus-A,fixed,rv2_coarse,5,2.2,19,4838,2432096.075657895,2728135.090391174,296039.0147332791,0.326994159853958,0.7436723023909835,15
Cygnus-A,fixed,rv2_coarse,6,3.93,17,4631,502321.9338235294,1609104.8329059598,1106782.8990824304,12.341172463011889,0.0,15
Cygnus-A,fixed,rv2_coarse,7,4.7,24,4708,303819.0026041667,2286159.3758069915,1982340.3732028247,1.5672394510768113,0.11705873225783026,15
Cygnus-A,fixed,rv2_coarse,8,6.55,26,4510,795490.4807692308,158558190.64526314,157762700.16449392,1.0346307362407925,0.3008413941500949,15
Cygnus-A,fixed,rv2_coarse,9,9.18,38,5072,1502611.5921052631,335879003.2237745,334376391.6316692,2.5394695556822464,0.011102070732944558,15
Sag-A,fixed,rv2_coarse,1,0.45,769,4325,1923167611.1153283,1932830059.595838,9662448.480509758,0.006049152209640766,0.9951735042813827,15
Sag-A,fixed,rv2_coarse,2,0.7,682,4031,70241049.96480939,342183409.94468963,271942359.9798802,1.0030184990900979,0.31585193571274184,15
Sag-A,fixed,rv2_coarse,3,0.9,691,4036,5957959.0020803185,11191932.28999938,5233973.287919062,0.5584134062493464,0.5765621203842737,15
Sag-A,fixed,rv2_coarse,4,1.31,723,3948,2007265.1171334716,2112192.8067534193,104927.68961994769,0.4354201363167451,0.6632574969135863,15
Sag-A,fixed,rv2_coarse,5,2.2,713,4144,2083445.7517531556,2837700.4275458492,754254.6757926936,2.595753618293868,0.00943837179656315,15
Sag-A,fixed,rv2_coarse,6,3.93,724,3924,1285308.5896063535,1664052.124155836,378743.5345494824,1.5145183161338749,0.1298944319332207,15
Sag-A,fixed,rv2_coarse,7,4.7,727,4005,9473474.169532325,969616.548342526,-8503857.6211898,-1.1260014173886068,0.26016491937751063,15
Sag-A,fixed,rv2_coarse,8,6.55,667,3869,1044652342.4893706,4738953.249477013,-1039913389.2398936,-1.0093796422762713,0.3127925979019224,15
Sag-A,fixed,rv2_coarse,9,9.18,768,4342,30810924.709691364,386912163.3842564,356101238.6745651,2.2772367513512273,0.02277209159426552,15
Mercury,planet,rv2_coarse,1,0.45,790,4304,443726553.890269,2204428885.4847527,1760702331.5944836,2.8803475389388993,0.003972370236978051,15
Mercury,planet,rv2_coarse,2,0.7,718,3995,10798459.349582173,355317253.5043915,344518794.1548093,1.2845659928273248,0.19894398875620034,15
Mercury,planet,rv2_coarse,3,0.9,722,4005,2555667.76765928,11845791.826373283,9290124.058714002,1.058840144260553,0.2896725876273174,15
Mercury,planet,rv2_coarse,4,1.31,726,3945,2055100.0818698348,2103469.5111058303,48369.429235995514,0.17380108873068018,0.8620217887336723,15
Mercury,planet,rv2_coarse,5,2.2,772,4085,2695173.5734294043,2732987.3669675644,37813.79353816016,0.10347784085006759,0.9175837355136289,15
Mercury,planet,rv2_coarse,6,3.93,673,3975,1391047.7730312035,1641290.2648584906,250242.491827287,1.4681936072106,0.14205164027062311,15
Mercury,planet,rv2_coarse,7,4.7,737,3995,402368.5194020575,2621773.3162859823,2219404.796883925,1.4890528470926945,0.1364734531208378,15
Mercury,planet,rv2_coarse,8,6.55,687,3849,1420816.9141023017,185539626.2256816,184118809.3115793,1.030526483865505,0.3027629265675533,15
Mercury,planet,rv2_coarse,9,9.18,805,4305,1465737226.7592487,121653179.1057582,-1344084047.6534905,-1.8121814539015,0.06995816374225439,15
Venus,planet,rv2_coarse,1,0.45,1037,4057,1717039736.3907304,1986156197.6984224,269116461.30769205,0.3272132433808114,0.7435066049819166,15
Venus,planet,rv2_coarse,2,0.7,969,3744,11146592.548032967,378323897.8055556,367177305.25752264,1.283043737269923,0.19947675335719173,15
Venus,planet,rv2_coarse,3,0.9,935,3792,2052131.7178475936,12491784.081404932,10439652.363557339,1.1282595138792515,0.25921033633721713,15
Venus,planet,rv2_coarse,4,1.31,968,3703,2681054.045131715,1943000.152595868,-738053.8925358469,-0.8053293792422425,0.4206296324173042,15
Venus,planet,rv2_coarse,5,2.2,1013,3844,2918076.151159921,2676617.131015869,-241459.02014405234,-0.3628765950962172,0.7166970711690839,15
Venus,planet,rv2_coarse,6,3.93,989,3659,1597588.6272750252,1607075.3762469254,9486.748971900204,0.05192544501531828,0.9585880994306515,15
Venus,planet,rv2_coarse,7,4.7,981,3751,2749328.759033452,2152342.971141029,-596985.7878924226,-0.21398712274240492,0.8305570991650948,15
Venus,planet,rv2_coarse,8,6.55,986,3550,2258825.7682635016,200814343.76200813,198555517.99374464,1.0250079312605933,0.3053594453524675,15
Venus,planet,rv2_coarse,9,9.18,1088,4022,499906920.5107314,288348253.126755,-211558667.3839764,-0.5847554269917453,0.558712179093215,15
Mars,planet,rv2_coarse,1,0.45,909,4185,2391346541.685506,1831462818.2335873,-559883723.4519186,-0.3750863021777689,0.7075962838843906,15
Mars,planet,rv2_coarse,2,0.7,823,3890,427118268.5504253,276536603.2252041,-150581665.32522118,-0.3353437328053488,0.7373658076122172,15
Mars,planet,rv2_coarse,3,0.9,816,3911,3262078.547257966,11921690.692485938,8659612.145227972,0.9596433027588305,0.3372347673545746,15
Mars,planet,rv2_coarse,4,1.31,866,3805,1966415.9333862585,2125433.293676084,159017.36028982536,0.6332855796873375,0.526547168419282,15
Mars,planet,rv2_coarse,5,2.2,881,3976,2122693.7056611804,2860873.8023296027,738180.0966684222,2.45743546946089,0.013993294817722823,15
Mars,planet,rv2_coarse,6,3.93,840,3808,1164142.0400297618,1702317.395072873,538175.3550431111,3.818042400167634,0.00013451481085535733,15
Mars,planet,rv2_coarse,7,4.7,855,3877,6668752.265497076,1307388.911622857,-5361363.35387422,-0.8542161156563621,0.3929852554503046,15
Mars,planet,rv2_coarse,8,6.55,809,3727,852073299.5621138,6919995.4968840135,-845153304.0652298,-0.9948926605154608,0.31978847289249535,15
Mars,planet,rv2_coarse,9,9.18,903,4207,4348647.669340047,404019152.542446,399670504.87310594,2.5178743667533965,0.01180654256597724,15
Jupiter,planet,rv2_coarse,1,0.45,471,4623,3113731722.4158707,1810910287.5712335,-1302821434.8446372,-0.5149305100067287,0.6066015798417987,15
Jupiter,planet,rv2_coarse,2,0.7,468,4245,736397044.7435898,255032250.7945922,-481364793.94899756,-0.7055847214635564,0.48044642840674623,15
Jupiter,planet,rv2_coarse,3,0.9,457,4270,1637975.4152078775,11367455.18223068,9729479.767022802,1.184415652809056,0.23624856704416164,15
Jupiter,planet,rv2_coarse,4,1.31,505,4166,1700343.4461633663,2143906.9708203315,443563.52465696516,2.0283931922337923,0.04252013435803792,15
Jupiter,planet,rv2_coarse,5,2.2,527,4330,1126580.8217504744,2921759.6535075055,1795178.8317570311,6.655408755421506,2.825140121842651e-11,15
Jupiter,planet,rv2_coarse,6,3.93,497,4151,1149051.3456991953,1659654.405022886,510603.05932369083,3.4613780777606187,0.0005374174863730374,15
Jupiter,planet,rv2_coarse,7,4.7,500,4232,11107012.297125,1232756.107939347,-9874256.189185653,-0.9242999010665263,0.3553301942712319,15
Jupiter,planet,rv2_coarse,8,6.55,454,4082,2522164.8697687224,174907657.940167,172385493.0703983,1.0232447934925177,0.3061921188237693,15
Jupiter,planet,rv2_coarse,9,9.18,565,4545,2462682.1345824115,374531130.5138494,372068448.379267,2.5322811993638434,0.011332307037455802,15
Saturn,planet,rv2_coarse,1,0.45,959,4135,1613097026.4941344,2005186421.3523126,392089394.85817814,0.4761661216507763,0.6339560332137693,15
Saturn,planet,rv2_coarse,2,0.7,876,3837,13052039.457812723,368989349.75188947,355937310.29407674,1.274640074276683,0.20243666639444213,15
Saturn,planet,rv2_coarse,3,0.9,867,3860,2307657.859356978,12250479.02300842,9942821.16365144,1.0936837127928885,0.27409371996608023,15
Saturn,planet,rv2_coarse,4,1.31,881,3790,1957232.16196084,2128197.452786939,170965.29082609923,0.6419759509696397,0.5208887979538461,15
Saturn,planet,rv2_coarse,5,2.2,927,3930,3330685.4296116503,2584575.5723918574,-746109.8572197929,-1.0266191454076807,0.3045998352734576,15
Saturn,planet,rv2_coarse,6,3.93,880,3768,1601176.6680397727,1605962.9740412685,4786.306001495803,0.025597211258114826,0.9795786104362538,15
Saturn,planet,rv2_coarse,7,4.7,894,3838,2995687.830941629,2108490.1189421574,-887197.7119994718,-0.2983989787596332,0.7653986684137575,15
Saturn,planet,rv2_coarse,8,6.55,889,3647,2385928.2742723566,195502339.54669827,193116411.27242592,1.0241644914137062,0.3057575873750671,15
Saturn,planet,rv2_coarse,9,9.18,960,4150,874491938.2408081,208222444.06754425,-666269494.1732639,-1.3302682685054,0.18342989811376187,15
Uranus,planet,rv2_coarse,1,0.45,127,4967,29706887.71604331,1979994589.4825346,1950287701.7664914,4.137571489616877,3.510011051344186e-05,15
Uranus,planet,rv2_coarse,2,0.7,97,4616,11935922.50515464,308944527.09706324,297008604.5919086,1.2794930118832695,0.20072349888388352,15
Uranus,planet,rv2_coarse,3,0.9,90,4637,6878964.845833333,10495682.889098555,3616718.0432652216,0.41936630434683486,0.6749484460117947,15
Uranus,planet,rv2_coarse,4,1.31,85,4586,3273386.806617647,2074128.2167875054,-1199258.5898301415,-1.6187557907669212,0.10549981763970706,15
Uranus,planet,rv2_coarse,5,2.2,82,4775,8149436.618140244,2633858.3434685864,-5515578.274671657,-4.190589164871373,2.7823104827406908e-05,15
Uranus,planet,rv2_coarse,6,3.93,94,4554,645356.3031914893,1624866.1531757796,979509.8499842903,8.51852780882558,0.0,15
Uranus,planet,rv2_coarse,7,4.7,104,4628,619018.7259615385,2313343.139555276,1694324.4135937374,1.3114704237366577,0.1896988797307686,15
Uranus,planet,rv2_coarse,8,6.55,86,4450,6582738.276889535,160573484.73501667,153990746.45812714,0.995843327310415,0.3193262748081602,15
Uranus,planet,rv2_coarse,9,9.18,88,5022,850061.8032670454,339219553.59474254,338369491.7914755,2.5445031798327005,0.010943331537200507,15
Neptune,planet,rv2_coarse,1,0.45,1304,3790,1616761708.1741755,2039617053.6254783,422855345.45130277,0.5173237560644729,0.6049301733357473,15
Neptune,planet,rv2_coarse,2,0.7,1209,3504,11608157.486352358,403313772.5919075,391705615.1055551,1.2810408325653948,0.20017932424423712,15
Neptune,planet,rv2_coarse,3,0.9,1223,3504,2395517.28377964,13229985.946008133,10834468.662228493,1.0820433668357117,0.27923325854943704,15
Neptune,planet,rv2_coarse,4,1.31,1171,3500,2549578.5720538003,1944180.9636785714,-605397.6083752289,-0.7985791913039181,0.4245344574612471,15
Neptune,planet,rv2_coarse,5,2.2,1238,3619,2832917.21440832,2690736.6347920694,-142180.57961625047,-0.24586849332928892,0.8057840339567686,15
Neptune,planet,rv2_coarse,6,3.93,1233,3415,1677447.272810219,1578919.902397511,-98527.37041270803,-0.5163366374079219,0.6056193117505038,15
Neptune,planet,rv2_coarse,7,4.7,1193,3539,376530.735383487,2916453.4699206883,2539922.7345372015,1.5097572599753752,0.1311053745072157,15
Neptune,planet,rv2_coarse,8,6.55,1198,3338,10533373.57370683,210455105.15917793,199921731.5854711,0.9697473777353067,0.33217242846302497,15
Neptune,planet,rv2_coarse,9,9.18,1275,3835,289471262.15150124,347994666.0621435,58523403.910642266,0.21851468774656835,0.8270281156462709,15
Earth,earth,rv2_coarse,1,0.45,866,4228,408820211.30968535,2243227908.6342244,1834407697.3245392,3.0113530356364384,0.002600862695282702,15
Earth,earth,rv2_coarse,2,0.7,739,3974,13730801.657645468,356592516.1394172,342861714.4817717,1.2714614748686626,0.2035645245915172,15
Earth,earth,rv2_coarse,3,0.9,757,3970,2441009.998678996,11949557.638255667,9508547.63957667,1.0744762623287267,0.28260927827647286,15
Earth,earth,rv2_coarse,4,1.31,695,3976,1906701.2100719425,2129032.328910966,222331.1188390234,0.9031681025537037,0.3664366841032267,15
Earth,earth,rv2_coarse,5,2.2,790,4067,2408914.119778481,2788759.586458077,379845.46667959634,1.1442939271088672,0.2525017609768252,15
Earth,earth,rv2_coarse,6,3.93,703,3945,1721787.0833036983,1584255.4206590622,-137531.66264463612,-0.6375393813946253,0.5237735665480359,15
Earth,earth,rv2_coarse,7,4.7,791,3941,390348.3424462705,2654596.4116941933,2264248.069247923,1.4986236860619933,0.13397128442875528,15
Earth,earth,rv2_coarse,8,6.55,692,3844,1971127.4552531159,185680047.44110343,183708919.9858503,1.0268896451736944,0.30447243070691,15
Earth,earth,rv2_coarse,9,9.18,829,4281,767398889.6591997,249348685.83602145,-518050203.8231783,-0.9270175411841695,0.35391742688061,15
Fornax-A,fixed,rv2_coarse,1,0.45,1236,3858,2431588425.1373887,1771115242.9315383,-660473182.2058504,-0.6452937945702616,0.5187368133068277,16
Fornax-A,fixed,rv2_coarse,2,0.7,1157,3556,16558226.177182369,395975212.0011372,379416985.8239548,1.259186163213681,0.2079630981635474,16
Fornax-A,fixed,rv2_coarse,3,0.9,1140,3587,33712785.520833336,3026209.3390367995,-30686576.181796536,-0.9999983046481742,0.31731132831462894,16
Fornax-A,fixed,rv2_coarse,4,1.31,1118,3553,1838246.170952594,2177042.1226076554,338795.95165506145,1.2957639987554412,0.19505680478170362,16
Fornax-A,fixed,rv2_coarse,5,2.2,1181,3676,2460046.5191045725,2812734.6174340313,352688.09832945885,0.9868908084611416,0.32369617070529877,16
Fornax-A,fixed,rv2_coarse,6,3.93,1126,3522,1652795.5704928953,1589794.475209398,-63001.09528349736,-0.3296094586526597,0.7416950746981144,16
Fornax-A,fixed,rv2_coarse,7,4.7,1137,3595,387679.63736807386,2873362.517294664,2485682.8799265902,1.5008291749505815,0.13339975058603626,16
Fornax-A,fixed,rv2_coarse,8,6.55,1117,3419,1682362.011876119,208610390.22970784,206928028.21783173,1.028818078840099,0.30356516962952096,16
Fornax-A,fixed,rv2_coarse,9,9.18,1227,3883,3066253.707438748,437773141.9759096,434706888.2684708,2.527974024262149,0.011472283949638395,16
Cygnus-A,fixed,rv2_coarse,1,0.45,16,5078,19725816.91015625,1937394700.2026634,1917668883.2925072,4.157377092645058,3.219223692019213e-05,16
Cygnus-A,fixed,rv2_coarse,2,0.7,18,4695,2071588.111111111,303984756.75762385,301913168.64651275,1.3229321794379971,0.18585793277855744,16
Cygnus-A,fixed,rv2_coarse,3,0.9,20,4707,1351376.03125,10465383.656734651,9114007.625484651,1.2229965987776625,0.22133098093879933,16
Cygnus-A,fixed,rv2_coarse,4,1.31,22,4649,1518968.9545454546,2098681.988330824,579713.0337853692,2.8235195621695666,0.004749952717017392,16
Cygnus-A,fixed,rv2_coarse,5,2.2,19,4838,2834168.6217105263,2726556.0539349937,-107612.5677755326,-0.11256949537373225,0.9103718704552874,16
Cygnus-A,fixed,rv2_coarse,6,3.93,25,4623,517915.8425,1610935.7685485615,1093019.9260485615,12.042396031019091,0.0,16
Cygnus-A,fixed,rv2_coarse,7,4.7,18,4714,310679.0104166667,2283610.0498884846,1972931.039471818,1.561807025255555,0.11833345630881453,16
Cygnus-A,fixed,rv2_coarse,8,6.55,15,4521,778574.0708333333,158174395.91939268,157395821.84855935,1.0347420068684168,0.3007894127468682,16
Cygnus-A,fixed,rv2_coarse,9,9.18,44,5066,1251125.6051136365,336277211.61959326,335026086.01447964,2.5414035930070584,0.011040839005447944,16
Sag-A,fixed,rv2_coarse,1,0.45,811,4283,1715273606.6943588,1972290218.4614902,257016611.76713133,0.1692339057075547,0.8656126615109381,16
Sag-A,fixed,rv2_coarse,2,0.7,701,4012,1479542083.1155493,97229990.3536999,-1382312092.7618494,-0.9410332071127671,0.346687842117138,16
Sag-A,fixed,rv2_coarse,3,0.9,690,4037,2745407.6289855074,11739721.85505945,8994314.226073943,1.034337432190605,0.30097844332087975,16
Sag-A,fixed,rv2_coarse,4,1.31,660,4011,2158101.4567234847,2085724.9861163052,-72376.47060717945,-0.28379707130912113,0.7765658990496265,16
Sag-A,fixed,rv2_coarse,5,2.2,733,4124,2131442.1433321964,2832827.425239452,701385.2819072558,2.372200955242807,0.01768247055823835,16
Sag-A,fixed,rv2_coarse,6,3.93,676,3972,1277634.9319526628,1660781.1530872358,383146.221134573,1.4500645536183285,0.14704051856663836,16
Sag-A,fixed,rv2_coarse,7,4.7,682,4050,3869649.638196481,2007760.2331140288,-1861889.405082452,-0.5063306479440025,0.6126245513232456,16
Sag-A,fixed,rv2_coarse,8,6.55,726,3810,959870416.1818128,4790603.783370242,-955079812.3984425,-1.0089750139728946,0.3129866172883169,16
Sag-A,fixed,rv2_coarse,9,9.18,785,4325,159995730.640625,364864452.03204477,204868721.39141977,0.9370627119787316,0.3487263005262564,16
Mercury,planet,rv2_coarse,1,0.45,769,4325,2514277702.2332573,1827728635.3022687,-686549066.9309886,-0.3626607687526361,0.7168583092775174,16
Mercury,planet,rv2_coarse,2,0.7,704,4009,11435261.65625,354002319.1212382,342567057.4649882,1.281743582885708,0.19993261084618696,16
Mercury,planet,rv2_coarse,3,0.9,713,4014,2291618.8406381486,11871864.514075736,9580245.673437588,1.095710704379545,0.27320539672420585,16
Mercury,planet,rv2_coarse,4,1.31,730,3941,2111800.1441780822,2093015.9288251712,-18784.215352911036,-0.0651614634542126,0.9480454435985923,16
Mercury,planet,rv2_coarse,5,2.2,761,4096,3741017.708114323,2538577.3722839355,-1202440.3358303877,-0.9630982722613461,0.33549820874488123,16
Mercury,planet,rv2_coarse,6,3.93,668,3980,1662988.4118637724,1595333.5916928393,-67654.82017093315,-0.31658794194252593,0.7515562864385614,16
Mercury,planet,rv2_coarse,7,4.7,753,3979,397214.1176128818,2631673.2261370486,2234459.108524167,1.4932215830234314,0.1353791942629936,16
Mercury,planet,rv2_coarse,8,6.55,703,3833,2001525.4222972973,186201682.80479044,184200157.38249314,1.0266939111427649,0.30456461730123685,16
Mercury,planet,rv2_coarse,9,9.18,829,4281,321056660.8689215,335781226.7533633,14724565.884441793,0.042098665084823975,0.9664200443370767,16
Venus,planet,rv2_coarse,1,0.45,1048,4046,2392201048.8887167,1812006723.0509918,-580194325.8377249,-0.3924252863278404,0.694744005572864,16
Venus,planet,rv2_coarse,2,0.7,984,3729,15383009.415650407,378682982.1126425,363299972.6969921,1.2643054668197664,0.20612040816762756,16
Venus,planet,rv2_coarse,3,0.9,950,3777,1946238.1448684211,12559878.780844586,10613640.635976166,1.142896115211443,0.2530817256821183,16
Venus,planet,rv2_coarse,4,1.31,1010,3661,1687122.0860767327,2208739.845346217,521617.7592694843,2.1023165648989965,0.03552555447249528,16
Venus,planet,rv2_coarse,5,2.2,1019,3838,2891704.273797841,2683241.4637180823,-208462.81007975852,-0.31073816705047375,0.7559996794947808,16
Venus,planet,rv2_coarse,6,3.93,1016,3632,2022984.1769192913,1488147.5854384636,-534836.5914808277,-1.90669097144107,0.05656061682504232,16
Venus,planet,rv2_coarse,7,4.7,948,3784,6010056.884625527,1340643.7819071924,-4669413.102718335,-0.823483166409677,0.4102332860563356,16
Venus,planet,rv2_coarse,8,6.55,961,3575,2861524.4304476134,199263831.49230114,196402307.06185353,1.0210280617785987,0.30724114378916534,16
Venus,planet,rv2_coarse,9,9.18,1030,4080,900708607.7000948,190172925.89715362,-710535681.8029412,-1.4751692140630066,0.14016705599771506,16
Mars,planet,rv2_coarse,1,0.45,953,4141,1956969198.918022,1925480380.1330144,-31488818.785007477,-0.022456914681806005,0.9820834804271157,16
Mars,planet,rv2_coarse,2,0.7,838,3875,54251465.84134122,356589159.5323871,302337693.6910459,1.080421745180728,0.2799544168678758,16
Mars,planet,rv2_coarse,3,0.9,859,3868,5057557.344950524,11619220.949731773,6561663.604781249,0.6915055268754026,0.4892479086745696,16
Mars,planet,rv2_coarse,4,1.31,825,3846,1938579.4849242424,2129709.257849064,191129.77292482182,0.7919132236327412,0.42841127591689854,16
Mars,planet,rv2_coarse,5,2.2,833,4024,2273662.7013805523,2820816.6904821075,547153.9891015552,1.725705438112125,0.08440041920983776,16
Mars,planet,rv2_coarse,6,3.93,828,3820,1217963.0097373188,1688960.8853403141,470997.8756029953,3.250230382320105,0.0011531155211090827,16
Mars,planet,rv2_coarse,7,4.7,820,3912,437387.1804878049,2661521.6025976012,2224134.422109796,1.459548351028899,0.144414242939213,16
Mars,planet,rv2_coarse,8,6.55,839,3697,23005074.03609673,188211215.9714232,165206141.9353265,0.8854270899176396,0.37592632700866013,16
Mars,planet,rv2_coarse,9,9.18,907,4203,546175899.6266711,287474152.4221018,-258701747.20456928,-0.5780110414871963,0.5632566646928541,16
Jupiter,planet,rv2_coarse,1,0.45,506,4588,3593471311.515934,1748062209.4752889,-1845409102.0406451,-0.7329181349987712,0.4636083615762736,16
Jupiter,planet,rv2_coarse,2,0.7,496,4217,2158457067.568548,84574582.89045386,-2073882484.6780944,-0.9993911143641002,0.3176052625684864,16
Jupiter,planet,rv2_coarse,3,0.9,470,4257,1739003.9787234042,11386012.807816537,9647008.829093132,1.1707861045656114,0.24168476454092946,16
Jupiter,planet,rv2_coarse,4,1.31,468,4203,1764542.0373931625,2132853.7252557697,368311.6878626072,1.658333244154899,0.09725022250556337,16
Jupiter,planet,rv2_coarse,5,2.2,509,4348,1113288.4603388999,2915883.984921228,1802595.5245823283,6.714403316909178,1.8883783425849288e-11,16
Jupiter,planet,rv2_coarse,6,3.93,471,4177,1151553.9335191082,1656193.9313801771,504639.9978610689,3.6337184642010927,0.00027936569153363955,16
Jupiter,planet,rv2_coarse,7,4.7,461,4271,442618.1632321041,2474006.795624401,2031388.6323922968,1.450276170206083,0.14698152150151045,16
Jupiter,planet,rv2_coarse,8,6.55,498,4038,37379389.27153144,172487168.57489204,135107779.3033606,0.7848829858989846,0.4325221784734228,16
Jupiter,planet,rv2_coarse,9,9.18,565,4545,2864510.8944966816,374481178.203761,371616667.3092643,2.52919698601779,0.011432384300938736,16
Saturn,planet,rv2_coarse,1,0.45,985,4109,2617017912.373477,1767009797.2771509,-850008115.0963261,-0.5426731494618259,0.5873548644214663,16
Saturn,planet,rv2_coarse,2,0.7,892,3821,14812635.266816143,370068791.129297,355256155.8624809,1.2667827192196868,0.20523299276376195,16
Saturn,planet,rv2_coarse,3,0.9,871,3856,2025935.1101463835,12324429.178407028,10298494.068260645,1.1321356095294473,0.2575774259635586,16
Saturn,planet,rv2_coarse,4,1.31,898,3773,1836288.9408407572,2157753.090875961,321464.15003520367,1.2438714440870076,0.21354688063394,16
Saturn,planet,rv2_coarse,5,2.2,917,3940,3362871.153421483,2578978.3109295685,-783892.8424919145,-1.0624340882778185,0.28803866543085954,16
Saturn,planet,rv2_coarse,6,3.93,910,3738,2011439.354945055,1506124.703334002,-505314.6516110529,-1.6767012517687088,0.09360091572483364,16
Saturn,planet,rv2_coarse,7,4.7,877,3855,6480902.810148233,1319527.4274609121,-5161375.382687321,-0.8432312261326514,0.3990991376454307,16
Saturn,planet,rv2_coarse,8,6.55,849,3687,2819106.3581419317,193307486.103763,190488379.7456211,1.0213025196572927,0.30711113303468585,16
Saturn,planet,rv2_coarse,9,9.18,934,4176,708609059.1803943,249471873.1602002,-459137186.02019405,-1.0192579804145996,0.3080805070266801,16
Uranus,planet,rv2_coarse,1,0.45,146,4948,5168190882.877996,1835862981.3661075,-3332327901.511889,-0.9426157770102932,0.3458774669816078,16
Uranus,planet,rv2_coarse,2,0.7,89,4624,16229436.224719102,308348032.3830112,292118596.1582921,1.2604651438073047,0.20750161435121206,16
Uranus,planet,rv2_coarse,3,0.9,97,4630,4092374.2300257734,10559530.905521058,6467156.675495284,0.8467117062034073,0.3971558322228015,16
Uranus,planet,rv2_coarse,4,1.31,82,4589,4491222.682926829,2053150.930649379,-2438071.7522774497,-2.0067501766899296,0.044776270366196025,16
Uranus,planet,rv2_coarse,5,2.2,94,4763,7219830.088430851,2638308.4955778923,-4581521.5928529585,-4.0004141582047135,6.32317216686662e-05,16
Uranus,planet,rv2_coarse,6,3.93,76,4572,620142.5625,1621428.9412319553,1001286.3787319553,8.93062467810981,0.0,16
Uranus,planet,rv2_coarse,7,4.7,86,4646,440843.44040697673,2310076.9396226467,1869233.49921567,1.458349817975488,0.14474414510123923,16
Uranus,planet,rv2_coarse,8,6.55,84,4452,4033118.8512834823,160552412.5290047,156519293.6777212,1.0130812980439774,0.31102133047154457,16
Uranus,planet,rv2_coarse,9,9.18,99,5011,3814141.9210858587,339903772.4089597,336089630.48787385,2.52140813961271,0.011688618986186228,16
Neptune,planet,rv2_coarse,1,0.45,1288,3806,1013932642.063422,2241844628.933789,1227911986.8703668,1.6928562420306374,0.09048283418180736,16
Neptune,planet,rv2_coarse,2,0.7,1210,3503,258675814.13553718,318083924.19613016,59408110.06059298,0.15526037898842063,0.8766160497710977,16
Neptune,planet,rv2_coarse,3,0.9,1218,3509,2335741.9588464694,13235296.29153605,10899554.33268958,1.0902069685279976,0.2756219843937817,16
Neptune,planet,rv2_coarse,4,1.31,1210,3461,2485300.3988119834,1959831.3776906964,-525469.021121287,-0.7164274249912193,0.47372746575755054,16
Neptune,planet,rv2_coarse,5,2.2,1244,3613,2368781.522608521,2850308.103688071,481526.5810795501,1.3676706286346327,0.17141519759801005,16
Neptune,planet,rv2_coarse,6,3.93,1225,3423,1826155.2021938777,1525931.589650891,-300223.61254298664,-1.2059603320009105,0.22783278594082224,16
Neptune,planet,rv2_coarse,7,4.7,1217,3515,4766730.049598863,1413775.1143669987,-3352954.9352318645,-0.7538380942332977,0.45094644657742666,16
Neptune,planet,rv2_coarse,8,6.55,1166,3370,2697217.6273115887,211268002.02053156,208570784.39321998,1.0221225329211336,0.3067229096448516,16
Neptune,planet,rv2_coarse,9,9.18,1266,3844,231836608.9225754,366839296.74700934,135002687.82443392,0.5124930015016671,0.6083060170861105,16
Earth,earth,rv2_coarse,1,0.45,757,4337,1950638907.3749175,1928008357.8088253,-22630549.566092253,-0.02058247130454616,0.9835787233775932,16
Earth,earth,rv2_coarse,2,0.7,727,3986,10922430.566712517,356072532.4990075,345150101.932295,1.2840101065155367,0.19913841921417808,16
Earth,earth,rv2_coarse,3,0.9,764,3963,48086010.043030106,3166761.725965178,-44919248.317064926,-0.9816616834242146,0.3262665480497664,16
Earth,earth,rv2_coarse,4,1.31,743,3928,2050614.7480652758,2104527.2716236,53912.52355832397,0.19914556040426432,0.8421488828639121,16
Earth,earth,rv2_coarse,5,2.2,794,4063,2385236.704108942,2793760.6324606203,408523.9283516784,1.252028704649072,0.21055940459788802,16
