target,kind,data_col,frequency_band,frequency_mhz,n_blocked,n_visible,mean_blocked,mean_visible,diff_visible_minus_blocked,z_score,p_value,perm_rep
Uranus,planet,rv2_coarse,1,0.45,126,4968,396094707.31498015,1970309574.7942834,1574214867.4793034,2.658890961160106,0.007839833134853924,15
Uranus,planet,rv2_coarse,2,0.7,85,4628,12694506.623529412,308160477.2039853,295465970.58045584,1.2760385746030931,0.2019418834114588,15
Uranus,planet,rv2_coarse,3,0.9,94,4633,2859528.3656914895,10580356.729225123,7720828.363533634,1.0191020143305074,0.3081545379795534,15
Uranus,planet,rv2_coarse,4,1.31,90,4581,2637634.855555556,2085309.483464309,-552325.3720912468,-1.0154967561954287,0.3098690920327902,15
Uranus,planet,rv2_coarse,5,2.2,83,4774,5514660.28313253,2678510.806294512,-2836149.476838018,-5.301425549383408,1.1490190532370548e-07,15
Uranus,planet,rv2_coarse,6,3.93,84,4564,640377.7380952381,1622811.6178927475,982433.8797975094,7.618827072278462,2.55351295663786e-14,15
Uranus,planet,rv2_coarse,7,4.7,94,4638,451723.8277925532,2313080.629053324,1861356.8012607708,1.4498083490551055,0.14711197064515003,15
Uranus,planet,rv2_coarse,8,6.55,93,4443,6498068.203629033,160817871.3076073,154319803.10397825,0.9966897075385718,0.3189151471125462,15
Uranus,planet,rv2_coarse,9,9.18,104,5006,3381933.4439227763,340248438.37661135,336866504.9326886,2.5247590647311067,0.01157776349548545,15
Neptune,planet,rv2_coarse,1,0.45,1248,3846,2111662209.3912761,1872868295.210446,-238793914.18083024,-0.26100694822957937,0.7940871490232901,15
Neptune,planet,rv2_coarse,2,0.7,1196,3517,260410211.60033444,317257636.7611726,56847425.16083816,0.1482011070087473,0.8821840581994727,15
Neptune,planet,rv2_coarse,3,0.9,1247,3480,2009352.1808340016,13443082.248096265,11433730.067262264,1.134243910514322,0.2566922496358295,15
Neptune,planet,rv2_coarse,4,1.31,1219,3452,2503702.678937654,1951963.0113340092,-551739.6676036448,-0.7568737520836346,0.44912550202228196,15
Neptune,planet,rv2_coarse,5,2.2,1264,3593,2495919.8553698575,2808261.813404537,312341.9580346793,0.8653591934888124,0.38684167089461674,15
Neptune,planet,rv2_coarse,6,3.93,1226,3422,1822309.2243066884,1527221.754840006,-295087.4694666825,-1.1335358240979154,0.25698930593521263,15
Neptune,planet,rv2_coarse,7,4.7,1213,3519,404701.345012366,2921178.5353401015,2516477.1903277356,1.4873404833985988,0.13692490740334273,15
Neptune,planet,rv2_coarse,8,6.55,1160,3376,17933233.3400559,205662195.46450588,187728962.12444997,0.9204656726116774,0.35732946360887086,15
Neptune,planet,rv2_coarse,9,9.18,1271,3839,4130963.607066901,442402956.1987242,438271992.5916573,2.5196646077096716,0.011746670203855558,15
Earth,earth,rv2_coarse,1,0.45,808,4286,703716212.6643718,2162809892.876079,1459093680.211707,1.9735883722623513,0.04842856696459363,15
Earth,earth,rv2_coarse,2,0.7,744,3969,15397251.01344086,356712060.16856736,341314809.1551265,1.2641246688124332,0.20618528361295363,15
Earth,earth,rv2_coarse,3,0.9,745,3982,1824223.4953020134,12036298.816894777,10212075.321592763,1.1593594680411456,0.24630969095401478,15
Earth,earth,rv2_coarse,4,1.31,706,3965,1888302.0779036828,2132925.249369483,244623.17146580014,0.9847926607945634,0.3247259263863884,15
Earth,earth,rv2_coarse,5,2.2,790,4067,2065595.692879747,2855447.945752397,789852.2528726503,2.6383652145100895,0.00833068097115608,15
Earth,earth,rv2_coarse,6,3.93,755,3893,1601150.741142384,1605814.3191625995,4663.5780202155,0.023815811344130983,0.9809995279978754,15
Earth,earth,rv2_coarse,7,4.7,749,3983,3478313.0752670225,2050031.0077797682,-1428282.0674872543,-0.41970336128063823,0.6747021692960251,15
Earth,earth,rv2_coarse,8,6.55,728,3808,2220380.64836238,187369140.0868248,185148759.43846244,1.0252497494095811,0.30524535963527555,15
Earth,earth,rv2_coarse,9,9.18,837,4273,401324367.62060374,320085866.5792275,-81238501.04137623,-0.2278613684212333,0.819754016236417,15
Fornax-A,fixed,rv2_coarse,1,0.45,1286,3808,1066479712.5522454,2223454041.585478,1156974329.0332325,1.519278764955515,0.12869234249798023,16
Fornax-A,fixed,rv2_coarse,2,0.7,1124,3589,12812539.118366499,393659634.32543886,380847095.2070724,1.2756792316618901,0.20206893305204776,16
Fornax-A,fixed,rv2_coarse,3,0.9,1141,3586,32718383.394336108,3334052.6882145847,-29384330.706121523,-0.9586168049757501,0.33775182351208866,16
Fornax-A,fixed,rv2_coarse,4,1.31,1098,3573,1751830.428904827,2201701.670812343,449871.2419075158,1.6812772744380657,0.09270906992397832,16
Fornax-A,fixed,rv2_coarse,5,2.2,1156,3701,2400029.5788278547,2829098.4057349367,429068.826907082,1.1983085111888434,0.2307969343704579,16
Fornax-A,fixed,rv2_coarse,6,3.93,1096,3552,1763276.1794023723,1556236.841620918,-207039.33778145444,-1.139634945262028,0.2544384202645822,16
Fornax-A,fixed,rv2_coarse,7,4.7,1172,3560,371573.43248720135,2903102.7905861842,2531529.358098983,1.5136541229301395,0.13011358633376635,16
Fornax-A,fixed,rv2_coarse,8,6.55,1110,3426,620607901.0243877,7660056.166248221,-612947844.8581395,-0.9898310329590808,0.3222567137580352,16
Fornax-A,fixed,rv2_coarse,9,9.18,1256,3854,58338832.537227556,423031092.35203075,364692259.8148032,2.014148296363794,0.043993966166662846,16
Cygnus-A,fixed,rv2_coarse,1,0.45,23,5071,5157898.997282608,1940107921.3217807,1934950022.3244982,4.19152615764438,2.7708423416816785e-05,16
Cygnus-A,fixed,rv2_coarse,2,0.7,21,4692,5175078.714285715,304163905.5648005,298988826.85051477,1.3092302322890075,0.19045637433567442,16
Cygnus-A,fixed,rv2_coarse,3,0.9,15,4712,1799532.8666666667,10454285.950737478,8654753.084070811,1.162252527683676,0.24513290361887385,16
Cygnus-A,fixed,rv2_coarse,4,1.31,19,4652,6658768.736842105,2077315.8372205503,-4581452.899621555,-1.0559941612425319,0.29097088241602687,16
Cygnus-A,fixed,rv2_coarse,5,2.2,23,4834,2179215.991847826,2729583.2488492965,550367.2570014703,0.7269850607117463,0.4672351074863492,16
Cygnus-A,fixed,rv2_coarse,6,3.93,21,4627,654668.4077380953,1609370.200453858,954701.7927157626,7.773376839286473,7.549516567451064e-15,16
Cygnus-A,fixed,rv2_coarse,7,4.7,24,4708,319902.6276041667,2286077.386214808,1966174.7586106414,1.5542042942155903,0.12013569353624232,16
Cygnus-A,fixed,rv2_coarse,8,6.55,17,4519,833722.0625,158243848.03885245,157410125.97635245,1.0343782677832076,0.3009593600012579,16
Cygnus-A,fixed,rv2_coarse,9,9.18,34,5076,2085530.6525735294,335611602.7480884,333526072.0955149,2.5349660482028065,0.011245822499279745,16
Sag-A,fixed,rv2_coarse,1,0.45,785,4309,2584254288.5025477,1812431256.492269,-771823032.0102787,-0.45365674697795755,0.6500759028967291,16
Sag-A,fixed,rv2_coarse,2,0.7,717,3996,63102031.66806137,345846237.4517127,282744205.78365135,1.0361291724267143,0.3001418841222607,16
Sag-A,fixed,rv2_coarse,3,0.9,680,4047,6337834.354963236,11113877.200765999,4776042.8458027635,0.509578938338504,0.6103464824225815,16
Sag-A,fixed,rv2_coarse,4,1.31,729,3942,2263831.585733882,2064905.290398275,-198926.29533560714,-0.839018381997872,0.4014589944687095,16
Sag-A,fixed,rv2_coarse,5,2.2,738,4119,2320337.069867886,2799834.5800406653,479497.5101727792,1.6206062760174567,0.10510210539709508,16
Sag-A,fixed,rv2_coarse,6,3.93,688,3960,1056063.0249818314,1700437.523453283,644374.4984714515,4.735789841920293,2.182036114239949e-06,16
Sag-A,fixed,rv2_coarse,7,4.7,685,4047,438690.8135948905,2587108.176439169,2148417.362844278,1.4575199369361376,0.14497291209490348,16
Sag-A,fixed,rv2_coarse,8,6.55,679,3857,3029140.9712525313,184874600.94455698,181845459.97330445,1.0199088330593316,0.307771699944992,16
Sag-A,fixed,rv2_coarse,9,9.18,763,4347,194300893.05370966,357806262.2938817,163505369.24017206,0.7325792530630633,0.4638150887857002,16
Mercury,planet,rv2_coarse,1,0.45,762,4332,3268073967.9440618,1696245045.504689,-1571828922.4393728,-0.776958338234881,0.4371833506017464,16
Mercury,planet,rv2_coarse,2,0.7,734,3979,16783083.371934604,355598627.38578635,338815544.01385176,1.2579976555494434,0.2083926041244344,16
Mercury,planet,rv2_coarse,3,0.9,694,4033,3371629.4202089338,11640882.116352592,8269252.696143658,0.9421381342356454,0.34612192280294773,16
Mercury,planet,rv2_coarse,4,1.31,727,3944,1883480.4381017883,2135116.532010649,251636.09390886058,1.016021778056485,0.30961901597439434,16
Mercury,planet,rv2_coarse,5,2.2,745,4112,2156580.3344798656,2830319.8063138374,673739.4718339718,2.2495817967815057,0.024475505052249602,16
Mercury,planet,rv2_coarse,6,3.93,742,3906,1416781.0376516173,1640822.4332117254,224041.39556010813,1.2997099472808054,0.19370039976693887,16
Mercury,planet,rv2_coarse,7,4.7,724,4008,3589387.1211153315,2038875.6790604582,-1550511.4420548733,-0.44322871672691694,0.6576003097398175,16
Mercury,planet,rv2_coarse,8,6.55,707,3829,2652417.762553041,186273926.14377427,183621508.38122123,1.022398097401392,0.3065925206538811,16
Mercury,planet,rv2_coarse,9,9.18,795,4315,1019708092.2569379,206944952.54860225,-812763139.7083356,-1.359591646213317,0.1739591831646341,16
Venus,planet,rv2_coarse,1,0.45,1055,4039,2731959500.4748816,1722255169.0266619,-1009704331.4482198,-0.681267654130848,0.4957021463567335,16
Venus,planet,rv2_coarse,2,0.7,973,3740,14456925.876670092,377855383.07086736,363398457.1941973,1.2684561432292591,0.20463510304599586,16
Venus,planet,rv2_coarse,3,0.9,982,3745,1917258.4044679226,12658168.395110147,10740909.990642224,1.1465865090780147,0.251552554803816,16
Venus,planet,rv2_coarse,4,1.31,982,3689,2661299.396384929,1945457.8133640552,-715841.5830208736,-0.7925223207557042,0.42805618215354757,16
Venus,planet,rv2_coarse,5,2.2,1031,3826,4007702.0777764306,2381857.436111474,-1625844.6416649567,-1.4806699406350115,0.1386945478211874,16
Venus,planet,rv2_coarse,6,3.93,960,3688,1421369.0640625,1652871.3808466648,231502.31678416487,0.9072399368607678,0.36427992872733306,16
Venus,planet,rv2_coarse,7,4.7,996,3736,388869.3458702976,2779233.4392063706,2390364.093336073,1.4998740078583668,0.13364704202028554,16
Venus,planet,rv2_coarse,8,6.55,946,3590,20849684.58198996,193703153.46743014,172853468.88544017,0.9003559083707003,0.36793087709346106,16
Venus,planet,rv2_coarse,9,9.18,1041,4069,285481641.7477711,345649794.6748721,60168152.927101016,0.20283231725335812,0.8392660974163495,16
Mars,planet,rv2_coarse,1,0.45,931,4163,2364028455.5575323,1834613357.8130255,-529415097.74450684,-0.3613293313176347,0.7178532695317221,16
Mars,planet,rv2_coarse,2,0.7,857,3856,55377693.448074676,357828588.7650529,302450895.3169782,1.0762199853195553,0.28182888372284154,16
Mars,planet,rv2_coarse,3,0.9,845,3882,5289719.667011835,11545021.966576507,6255302.299564673,0.6604092228230578,0.5089912552273408,16
Mars,planet,rv2_coarse,4,1.31,848,3823,2128483.2715212265,2088735.56539367,-39747.70612755651,-0.16194045697028786,0.8713527432262873,16
Mars,planet,rv2_coarse,5,2.2,874,3983,2300418.859768307,2820577.7829054734,520158.92313716654,1.7127200870917525,0.08676404786383984,16
Mars,planet,rv2_coarse,6,3.93,819,3829,1274854.357905983,1675685.0966146514,400830.7387086684,2.0688149149637987,0.038563458270262085,16
Mars,planet,rv2_coarse,7,4.7,821,3911,6941119.071102315,1296822.1017608838,-5644296.969341431,-0.8640345733068084,0.38756889836744524,16
Mars,planet,rv2_coarse,8,6.55,800,3736,2152536.923168945,190951845.02786446,188799308.1046955,1.0257007758788097,0.30503264853283163,16
Mars,planet,rv2_coarse,9,9.18,907,4203,545977580.3990017,287516949.3622626,-258460631.0367391,-0.5774720669727739,0.5636206029661013,16
Jupiter,planet,rv2_coarse,1,0.45,478,4616,3903375815.369247,1727164701.2463577,-2176211114.1228895,-0.8036596138258858,0.42159358425762683,16
Jupiter,planet,rv2_coarse,2,0.7,511,4202,83959763.4148728,329448425.14470345,245488661.72983065,0.9267550090570513,0.35405374932947486,16
Jupiter,planet,rv2_coarse,3,0.9,442,4285,2025205.3188631223,11293453.358678529,9268248.039815407,1.1321898000984558,0.2575546474126835,16
Jupiter,planet,rv2_coarse,4,1.31,484,4187,2003122.0701188017,2106682.3020808455,103560.23196204379,0.4662516880269947,0.6410353555100299,16
Jupiter,planet,rv2_coarse,5,2.2,527,4330,1146092.724857685,2919384.879157044,1773292.154299359,6.586659888016833,4.498312833334239e-11,16
Jupiter,planet,rv2_coarse,6,3.93,489,4159,1290388.3919989774,1642054.3472890118,351665.9552900344,1.5294206046684846,0.1261602076706123,16
Jupiter,planet,rv2_coarse,7,4.7,466,4266,440185.87473175966,2476653.394218663,2036467.5194869037,1.4523637398818363,0.1464004929625473,16
Jupiter,planet,rv2_coarse,8,6.55,474,4062,2328222.914515757,175779060.78315023,173450837.86863446,1.0245276639865013,0.30558611120059065,16
Jupiter,planet,rv2_coarse,9,9.18,573,4537,5661552.936225185,374783190.1606849,369121637.2244597,2.507421634566027,0.012161554542364339,16
Saturn,planet,rv2_coarse,1,0.45,963,4131,2324688765.583528,1839683035.4497094,-485005730.1338186,-0.49831038208267614,0.6182652913350142,16
Saturn,planet,rv2_coarse,2,0.7,868,3845,13617838.985023042,368121050.0192572,354503211.03423417,1.272132419084604,0.2033260742875327,16
Saturn,planet,rv2_coarse,3,0.9,895,3832,2109189.1664106147,12369484.365589118,10260295.199178502,1.1206113111753555,0.2624533481593698,16
Saturn,planet,rv2_coarse,4,1.31,887,3784,1868457.6341600902,2149278.001915962,280820.36775587173,1.143321768874359,0.25290501998143444,16
Saturn,planet,rv2_coarse,5,2.2,911,3946,4407092.448202524,2339094.316380512,-2067998.1318220124,-1.6743268880244047,0.09406637292845943,16
Saturn,planet,rv2_coarse,6,3.93,877,3771,1145468.7314709236,1711940.566577168,566471.8351062443,4.015833564034673,5.9236050548028274e-05,16
Saturn,planet,rv2_coarse,7,4.7,921,3811,2928017.030726728,2118558.4655110207,-809458.5652157073,-0.278031486533474,0.7809881885106769,16
Saturn,planet,rv2_coarse,8,6.55,852,3684,22617702.404113483,188883778.5326634,166266076.12854993,0.8880820682370497,0.3744966075653178,16
Saturn,planet,rv2_coarse,9,9.18,959,4151,876605036.7783417,207894765.91690066,-668710270.861441,-1.3338455951780837,0.18225446462352157,16
Uranus,planet,rv2_coarse,1,0.45,130,4964,395821257.8230769,1971585241.172983,1575763983.349906,2.690199326040411,0.007140935240031565,16
Uranus,planet,rv2_coarse,2,0.7,87,4626,18256640.068965517,308183613.0300571,289926972.9610916,1.250812889812132,0.21100275101971344,16
Uranus,planet,rv2_coarse,3,0.9,97,4630,362912861.5979381,3042125.44662527,-359870736.1513128,-1.0031719922044875,0.3157778839518599,16
Uranus,planet,rv2_coarse,4,1.31,83,4588,2560926.139307229,2087539.8890992808,-473386.25020794803,-0.8495715736272349,0.39556332172656616,16
Uranus,planet,rv2_coarse,5,2.2,86,4771,5252481.648255814,2681453.357996227,-2571028.2902595866,-6.315432361614227,2.6940716324475034e-10,16
Uranus,planet,rv2_coarse,6,3.93,100,4548,772560.9425,1623361.4467485708,850800.5042485708,4.318353590864472,1.5719744684838943e-05,16
Uranus,planet,rv2_coarse,7,4.7,82,4650,472649.93902439025,2307908.1080347993,1835258.1690104092,1.4330475778828102,0.15184424101796057,16
Uranus,planet,rv2_coarse,8,6.55,99,4437,6171045.134469697,161033849.24370617,154862804.10923648,0.9988853367417803,0.3178502402576018,16
Uranus,planet,rv2_coarse,9,9.18,89,5021,3427136.8771067415,339241264.371524,335814127.49441725,2.524347550855021,0.01159132678338537,16
Neptune,planet,rv2_coarse,1,0.45,1234,3860,1897941079.4406402,1942058706.9093103,44117627.46867013,0.0502855057984065,0.9598948738546398,16
Neptune,planet,rv2_coarse,2,0.7,1171,3542,1144862650.587532,24452726.63044719,-1120409923.957085,-1.2257444597812344,0.22029485365196622,16
Neptune,planet,rv2_coarse,3,0.9,1228,3499,2131806.8275142508,13338019.322288511,11206212.49477426,1.117721313206041,0.26368603710451133,16
Neptune,planet,rv2_coarse,4,1.31,1233,3438,2518423.888686131,1944436.656777196,-573987.2319089351,-0.795948433558441,0.42606200826331264,16
Neptune,planet,rv2_coarse,5,2.2,1269,3588,2965696.6873029945,2642546.9053964606,-323149.781906534,-0.5603276298737241,0.5752559846241252,16
Neptune,planet,rv2_coarse,6,3.93,1208,3440,1879257.9561775662,1508767.5415697675,-370490.4146077987,-1.362053337823489,0.17318105287771268,16
Neptune,planet,rv2_coarse,7,4.7,1223,3509,1421004.2723323794,2574135.586292196,1153131.3139598167,0.5931045437546921,0.5531111897935386,16
Neptune,planet,rv2_coarse,8,6.55,1179,3357,17684847.26693371,206811941.5057855,189127094.2388518,0.9221584123419895,0.356445952092179,16
Neptune,planet,rv2_coarse,9,9.18,1299,3811,208154959.9097533,376080322.9254041,167925363.01565078,0.6469344734032705,0.517674353360311,16
Earth,earth,rv2_coarse,1,0.45,799,4295,341705176.7500782,2227097430.611496,1885392253.8614178,3.343966395693091,0.0008258974079478065,16
Earth,earth,rv2_coarse,2,0.7,776,3937,13528657.038716424,359854580.5692151,346325923.5304987,1.272371838356882,0.20324103509816593,16
Earth,earth,rv2_coarse,3,0.9,731,3996,50893409.884575926,3024150.592404905,-47869259.292171024,-1.0007545363843315,0.316945494191736,16
Earth,earth,rv2_coarse,4,1.31,721,3950,1828053.6725034674,2144851.4387025316,316797.7661990642,1.2844957857929198,0.19896853717281715,16
Earth,earth,rv2_coarse,5,2.2,797,4060,2217182.020859473,2827052.5423953203,609870.5215358473,1.9395757853539097,0.05243126604871784,16
Earth,earth,rv2_coarse,6,3.93,745,3903,1608358.0562080536,1604426.6467300793,-3931.409477974288,-0.020936726576070507,0.9832961294673692,16
Earth,earth,rv2_coarse,7,4.7,749,3983,366442.63668224297,2635215.782698171,2268773.146015928,1.5176996380921377,0.12909013535522496,16
Earth,earth,rv2_coarse,8,6.55,731,3805,2197038.6645968705,187519602.44384137,185322563.77924448,1.0254039100624406,0.3051726440054203,16
Earth,earth,rv2_coarse,9,9.18,813,4297,413018787.102509,318327002.48479044,-94691784.61771858,-0.2593798695445753,0.7953421601376238,16
Fornax-A,fixed,rv2_coarse,1,0.45,1276,3818,806602900.1193671,2307276217.9537387,1500673317.8343716,2.0215989898589157,0.043217796509704476,17
Fornax-A,fixed,rv2_coarse,2,0.7,1138,3575,14031159.806716999,394763150.1267133,380731990.3199963,1.270313648280036,0.20397292847461035,17
Fornax-A,fixed,rv2_coarse,3,0.9,1163,3564,32075678.66288693,3362394.530846661,-28713284.13204027,-0.9547630812834239,0.33969752124624364,17
Fornax-A,fixed,rv2_coarse,4,1.31,1089,3582,1695058.750114784,2217831.072550251,522772.32243546704,1.9853610694171548,0.047104314046715334,17
Fornax-A,fixed,rv2_coarse,5,2.2,1138,3719,2403595.891531195,2825930.429735816,422334.53820462106,1.1797521292947464,0.23809881401149058,17
Fornax-A,fixed,rv2_coarse,6,3.93,1133,3515,1662068.1147947926,1586680.1650071123,-75387.94978768029,-0.44274910491815445,0.6579472199884624,17
Fornax-A,fixed,rv2_coarse,7,4.7,1156,3576,359925.7900627163,2895541.326635715,2535615.536572999,1.5229548910070536,0.12776999139377,17
Fornax-A,fixed,rv2_coarse,8,6.55,1125,3411,612443817.0402222,7657234.9435317265,-604786582.0966904,-0.9898431942101236,0.3222507686146727,17
Fornax-A,fixed,rv2_coarse,9,9.18,1221,3889,361928669.8526374,324433144.1762443,-37495525.67639309,-0.11075842932695185,0.9118079110509287,17
Cygnus-A,fixed,rv2_coarse,1,0.45,24,5070,17355785.9921875,1940431826.792086,1923076040.7998984,4.163355515155135,3.136044996887577e-05,17
Cygnus-A,fixed,rv2_coarse,2,0.7,19,4694,3606481.0,304042862.8939165,300436381.8939165,1.3161715672716912,0.188116464516765,17
Cygnus-A,fixed,rv2_coarse,3,0.9,21,4706,1529671.3720238095,10466524.711870484,8936853.339846674,1.198944348669844,0.23054958569243045,17
Cygnus-A,fixed,rv2_coarse,4,1.31,19,4652,7169080.52631579,2075231.5887252796,-5093848.93759051,-1.1727514062072923,0.24089551012771415,17
Cygnus-A,fixed,rv2_coarse,5,2.2,20,4837,1831733.096875,2730678.6708316104,898945.5739566104,1.9050349500144166,0.056775528130286856,17
Cygnus-A,fixed,rv2_coarse,6,3.93,22,4626,605245.2869318182,1609811.6207846953,1004566.333852877,8.755209868102275,0.0,17
Cygnus-A,fixed,rv2_coarse,7,4.7,26,4706,284745.3413461539,2287107.2287477297,2002361.8874015757,1.5825165755257526,0.11353169138771668,17
Cygnus-A,fixed,rv2_coarse,8,6.55,17,4519,783608.6875,158244036.56006843,157460427.87256843,1.0347087984801306,0.3008049258157315,17
Cygnus-A,fixed,rv2_coarse,9,9.18,29,5081,2269898.4612068967,335282341.3769158,333012442.9157089,2.533527854513283,0.011292076526367767,17
Sag-A,fixed,rv2_coarse,1,0.45,793,4301,2387960966.013871,1847187364.4851635,-540773601.5287077,-0.32254574537197483,0.7470392880646728,17
Sag-A,fixed,rv2_coarse,2,0.7,706,4007,64104694.83711048,344893388.3224467,280788693.48533624,1.031113149147882,0.3024877622765867,17
Sag-A,fixed,rv2_coarse,3,0.9,697,4030,6645626.446467001,11080790.759227667,4435164.312760666,0.47292268938524673,0.6362683367318558,17
Sag-A,fixed,rv2_coarse,4,1.31,701,3970,2308955.4664764623,2058340.5790302267,-250614.88744623563,-1.0547479871633825,0.29154059842258984,17
Sag-A,fixed,rv2_coarse,5,2.2,740,4117,2381456.036908784,2789081.8376093027,407625.80070051877,1.372048859239694,0.17004822821575738,17
Sag-A,fixed,rv2_coarse,6,3.93,678,3970,1101154.728982301,1691113.6140585642,589958.8850762632,4.0842553294466,4.4218389458894336e-05,17
Sag-A,fixed,rv2_coarse,7,4.7,668,4064,10285597.389034431,959584.3852083702,-9326013.003826061,-1.1353579178771667,0.2562253841698987,17
Sag-A,fixed,rv2_coarse,8,6.55,678,3858,2730305.2610677085,184879983.30628118,182149678.04521346,1.021880409034706,0.3068375058473449,17
Sag-A,fixed,rv2_coarse,9,9.18,803,4307,156527110.9812325,366367340.02172154,209840229.04048905,0.9690084146479373,0.33254099080073884,17
Mercury,planet,rv2_coarse,1,0.45,753,4341,3056069409.645252,1736278653.590604,-1319790756.0546482,-0.6614323875389451,0.5083350613873958,17
Mercury,planet,rv2_coarse,2,0.7,746,3967,12768054.802949062,357378561.3007421,344610506.497793,1.2758554548846117,0.20200662011924253,17
Mercury,planet,rv2_coarse,3,0.9,736,3991,3152053.7072860054,11768398.111829743,8616344.404543737,0.9727128221162555,0.33069605078949227,17
Mercury,planet,rv2_coarse,4,1.31,723,3948,1911165.0982019363,2129791.6704027355,218626.57220079913,0.8809631078349324,0.3783377882421597,17
Mercury,planet,rv2_coarse,5,2.2,736,4121,2309620.0805876357,2801515.8974611745,491895.8168735388,1.5889600719483588,0.1120694074309716,17
Mercury,planet,rv2_coarse,6,3.93,715,3933,1441328.243444056,1634821.8306636156,193493.5872195596,1.1105466985477879,0.26676351663401343,17
Mercury,planet,rv2_coarse,7,4.7,724,4008,3600712.65132942,2036829.8497503283,-1563882.8015790917,-0.44705185510727474,0.654837619656826,17
Mercury,planet,rv2_coarse,8,6.55,679,3857,2732677.941181885,184926791.35093966,182194113.40975776,1.0218671023012917,0.30684380468955275,17
Mercury,planet,rv2_coarse,9,9.18,818,4292,990355949.0490717,208183652.67226088,-782172296.3768108,-1.3445942239837045,0.17875630965539346,17
Venus,planet,rv2_coarse,1,0.45,1011,4083,2779759106.5587907,1721300378.145665,-1058458728.4131258,-0.6906672340755641,0.48977468492282794,17
Venus,planet,rv2_coarse,2,0.7,973,3740,12733416.322713258,378303772.05375504,365570355.7310418,1.2760416230899898,0.20194080583462437,17
Venus,planet,rv2_coarse,3,0.9,995,3732,2026194.4191582915,12666539.37454783,10640344.955389539,1.1318743206805078,0.2576872761530624,17
Venus,planet,rv2_coarse,4,1.31,987,3684,2632807.0177304964,1952119.802999457,-680687.2147310392,-0.7575170748604036,0.4487401401669566,17
Venus,planet,rv2_coarse,5,2.2,1003,3854,3829861.2760468596,2439952.395660353,-1389908.8803865067,-1.2370251115835735,0.2160777600621051,17
Venus,planet,rv2_coarse,6,3.93,965,3683,1342573.5590673576,1673831.2434326636,331257.68436530605,1.330040989251967,0.1835047665532743,17
Venus,planet,rv2_coarse,7,4.7,1007,3725,390603.07390696765,2785823.544144295,2395220.4702373277,1.4985006025801177,0.13400323618786558,17
Venus,planet,rv2_coarse,8,6.55,979,3557,20592762.960362934,195377511.2804165,174784748.32005355,0.9022264720939848,0.36693657524014966,17
Venus,planet,rv2_coarse,9,9.18,1046,4064,566463723.579066,273404121.24207217,-293059602.3369939,-0.7282580101180471,0.46645566108933467,17
Mars,planet,rv2_coarse,1,0.45,937,4157,1403377635.3659952,2050382741.48707,647005106.1210749,0.7671840642417903,0.4429720862580129,17
Mars,planet,rv2_coarse,2,0.7,860,3853,60211632.92209303,356985132.94836336,296773500.02627033,1.055185439335811,0.29134052215238393,17
Mars,planet,rv2_coarse,3,0.9,798,3929,5502751.001253133,11426926.213763043,5924175.212509911,0.6286198641240472,0.5295979525361618,17
Mars,planet,rv2_coarse,4,1.31,862,3809,2080788.5361078887,2099383.082862956,18594.546755067306,0.07632827916502545,0.9391579279441149,17
Mars,planet,rv2_coarse,5,2.2,873,3984,2216845.286798396,2838760.4059676207,621915.1191692245,2.060676380183676,0.039333924480026816,17
Mars,planet,rv2_coarse,6,3.93,798,3850,1399803.7708333333,1647600.1415422077,247796.37070887443,1.184682969612621,0.23614281844211238,17
Mars,planet,rv2_coarse,7,4.7,857,3875,6657769.039819136,1307050.8207062753,-5350718.219112861,-0.8544847929770139,0.39283643174713134,17
Mars,planet,rv2_coarse,8,6.55,788,3748,2180328.8206446306,190341521.73211545,188161192.91147083,1.025516841433312,0.30511938300025254,17
Mars,planet,rv2_coarse,9,9.18,929,4181,136175112.54305285,377213280.0858618,241038167.54280895,1.1715468351114766,0.24137904369345886,17
Jupiter,planet,rv2_coarse,1,0.45,463,4631,1501892652.9735422,1974309998.353042,472417345.3794997,0.38131026640691795,0.7029730366044225,17
Jupiter,planet,rv2_coarse,2,0.7,487,4226,86460484.94455852,327766082.6774832,241305597.7329247,0.9123204908285182,0.3616000306908538,17
Jupiter,planet,rv2_coarse,3,0.9,462,4265,2018731.5727813854,11337616.507913247,9318884.93513186,1.1330633940806614,0.25718763235783526,17
Jupiter,planet,rv2_coarse,4,1.31,472,4199,2039435.7477489407,2102304.4076714693,62868.659922528546,0.28024474251865067,0.779289741783636,17
Jupiter,planet,rv2_coarse,5,2.2,514,4343,1191991.5013375487,2908644.6606176607,1716653.159280112,6.380689255094133,1.7629275816943846e-10,17
Jupiter,planet,rv2_coarse,6,3.93,480,4168,1329773.888671875,1636759.2340451055,306985.3453732305,1.2584675162205197,0.20822272787306373,17
Jupiter,planet,rv2_coarse,7,4.7,498,4234,11154596.050451808,1231823.6098811564,-9922772.44057065,-0.9251446537422112,0.35489066826358817,17
Jupiter,planet,rv2_coarse,8,6.55,479,4057,2929032.7807525443,175921892.00410557,172992859.22335303,1.0205585732993363,0.30746362505714586,17
Jupiter,planet,rv2_coarse,9,9.18,589,4521,5544272.256777908,376104805.8465477,370560533.58976984,2.5083521905732717,0.01212957032032791,17
Saturn,planet,rv2_coarse,1,0.45,963,4131,1308224151.9956517,2076636659.9680161,768412507.9723644,1.007876563778743,0.3135137239453343,17
